"ID_DISCENTE","ANO_INGRESSO","SEMESTRE_INGRESSO","TIPO_INGRESSO","CAMPUS","COD_CURSO","CURSO","NATURALIDADE","UF_NATURALIDADE","PAIS_NATURALIDADE","BAIRRO_ENDERECO","CIDADE_ENDERECO","UF_ENDERECO","SEXO","ANO_NASC","COTA","TIPO_COTA","ESCOLARIDADE_PAI","ESCOLARIDADE_MAE","DEFICIENCIA"
316162,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,AFOGADOS,RECIFE,PE,F,"1998",N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,N
301721,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,JIQUIA,RECIFE,PE,F,"1998",N,A0,,,N
343733,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"1998",S,L6,SUPERIOR INCOMPLETO,ALFABETIZADO SEM CURSOS REGULARES,N
339446,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"1998",S,L2,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,N
309396,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,DOIS UNIDOS,RECIFE,PE,F,"1998",S,L2,SUPERIOR INCOMPLETO,APERFEICOAMENTO,N
341055,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,IMBIRIBEIRA,RECIFE,PE,F,"1999",N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,N
336774,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,MADALENA,RECIFE,PE,F,"1999",N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL,N
339336,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,"1999",N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,N
337271,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,JARDIM SAO PAULO,RECIFE,PE,F,"1999",S,L2,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,N
336146,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,ILHA JOANA BEZERRA,RECIFE,PE,F,"1999",S,L6,SEGUNDO GRAU INCOMPLETO,ENSINO SUPERIOR,N
342092,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,IMBIRIBEIRA,RECIFE,PE,F,"1999",S,L6,,SUPERIOR INCOMPLETO,N
341058,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,"1999",S,L6,SUPERIOR INCOMPLETO,SEGUNDO GRAU INCOMPLETO,N
339228,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,PINA,RECIFE,PE,F,"2000",N,A0,ENSINO SUPERIOR,APERFEICOAMENTO,N
337401,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,CASA AMARELA,RECIFE,PE,F,"2000",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
337611,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,IMBIRIBEIRA,RECIFE,PE,F,"2000",N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL,N
327707,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,AGUA FRIA,RECIFE,PE,F,"2000",N,A0,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,N
339208,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,CASA AMARELA,RECIFE,PE,F,"2000",N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,N
339675,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,ZUMBI,RECIFE,PE,F,"2000",S,L1,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,N
343729,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,JARDIM SAO PAULO,RECIFE,PE,F,"2000",S,L1,,APERFEICOAMENTO,N
338930,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,VASCO DA GAMA,RECIFE,PE,F,"2000",S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
340455,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,IMBIRIBEIRA,RECIFE,PE,F,"2000",S,L2,ALFABETIZADO SEM CURSOS REGULARES,ENSINO FUNDAMENTAL,N
341072,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,ENCRUZILHADA,RECIFE,PE,F,"2001",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
337642,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,SAN MARTIN,RECIFE,PE,F,"2001",N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,N
338642,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,ESPINHEIRO,RECIFE,PE,F,"2001",N,A0,ENSINO SUPERIOR,APERFEICOAMENTO,N
336794,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2001",N,A0,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,N
339362,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2001",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
339477,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,CABANGA,RECIFE,PE,F,"2001",N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,N
339397,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2001",N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
343732,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2001",N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
338640,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,CASA AMARELA,RECIFE,PE,F,"2001",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
338900,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,F,"2001",N,A0,,APERFEICOAMENTO,N
339491,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,PINA,RECIFE,PE,F,"2001",N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
340285,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2001",N,A0,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,N
337787,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,ESTANCIA,RECIFE,PE,F,"2001",N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
338668,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,AFLITOS,RECIFE,PE,F,"2001",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
336120,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,MADALENA,RECIFE,PE,F,"2001",N,A0,ENSINO MEDIO,ENSINO MEDIO,N
338712,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,BOA VIAGEM,RECIFE,PE,F,"2001",S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
336706,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,IPSEP,RECIFE,PE,F,"2001",S,L5,APERFEICOAMENTO,SUPERIOR INCOMPLETO,N
338931,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,"2001",S,L6,SUPERIOR INCOMPLETO,ENSINO FUNDAMENTAL,N
337848,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,ALTO JOSE BONIFACIO,RECIFE,PE,F,"2001",S,L6,ENSINO MEDIO,ENSINO FUNDAMENTAL,N
339797,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2001",S,L6,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,N
338950,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,BARRO,RECIFE,PE,F,"2001",S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
337874,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,DOIS IRMAOS,RECIFE,PE,F,"2001",S,L1,SUPERIOR INCOMPLETO,ENSINO MEDIO,N
336982,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,IBURA,RECIFE,PE,F,"2001",S,L5,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,N
341291,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,F,"2001",S,L1,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
339505,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,TEJIPIO,RECIFE,PE,F,"2001",S,L2,SEGUNDO GRAU INCOMPLETO,APERFEICOAMENTO,N
336012,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,AFOGADOS,RECIFE,PE,F,"2001",S,L2,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,N
336001,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,JARDIM SAO PAULO,RECIFE,PE,F,"2001",S,L6,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,N
339770,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,SANTO AMARO,RECIFE,PE,F,"2002",N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
337241,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,IMBIRIBEIRA,RECIFE,PE,F,"2002",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
336942,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,SAN MARTIN,RECIFE,PE,F,"2002",N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,N
337399,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,IPSEP,RECIFE,PE,F,"2002",N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
339193,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,GRACAS,RECIFE,PE,F,"2002",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
336565,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,F,"2002",N,A0,APERFEICOAMENTO,SUPERIOR INCOMPLETO,N
337162,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,JARDIM SAO PAULO,RECIFE,PE,F,"2002",N,A0,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,N
340565,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2002",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
340393,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,TORRE,RECIFE,PE,F,"2002",N,A0,ENSINO MEDIO,SEGUNDO GRAU INCOMPLETO,N
341395,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2002",N,A0,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,N
337924,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,IPSEP,RECIFE,PE,F,"2002",N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,N
339286,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,BARRO,RECIFE,PE,F,"2002",S,L2,APERFEICOAMENTO,SUPERIOR INCOMPLETO,N
339386,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,CAMPINA DO BARRETO,RECIFE,PE,F,"2002",S,L2,ENSINO MEDIO,SUPERIOR INCOMPLETO,N
339531,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,BOA VISTA,RECIFE,PE,F,"2002",S,L2,APERFEICOAMENTO,SUPERIOR INCOMPLETO,N
337400,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,COHAB,RECIFE,PE,F,"2002",S,L5,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
338883,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,BRASILIA TEIMOSA,RECIFE,PE,F,"2002",S,L1,SUPERIOR INCOMPLETO,ENSINO SUPERIOR,N
342041,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,MORRO DA CONCEICAO,RECIFE,PE,F,"2002",S,L6,ENSINO MEDIO,SUPERIOR INCOMPLETO,N
336113,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,JARDIM SAO PAULO,RECIFE,PE,F,"2002",S,L2,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,N
340549,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,IBURA,RECIFE,PE,F,"2002",S,L6,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
343731,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,MUSTARDINHA,RECIFE,PE,F,"2002",S,L6,,SUPERIOR INCOMPLETO,N
340862,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,IPSEP,RECIFE,PE,F,"2003",N,A0,ENSINO MEDIO,ENSINO MEDIO,N
339354,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2003",N,A0,SUPERIOR INCOMPLETO,ENSINO MEDIO,N
340654,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,ILHA JOANA BEZERRA,RECIFE,PE,M,"1973",S,L6,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL,N
252775,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,BARRO,RECIFE,PE,M,"1978",S,L6,,,N
53990,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,SAN MARTIN,RECIFE,PE,M,"1982",N,A0,,,N
235174,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,AREIAS,RECIFE,PE,M,"1992",N,A0,,,N
289056,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,PINA,RECIFE,PE,M,"1997",N,A0,,,N
339390,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,M,"1998",N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
339079,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,IBURA,RECIFE,PE,M,"2001",N,A0,SUPERIOR INCOMPLETO,ENSINO FUNDAMENTAL,N
326803,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,MURIBARA,SAO LOURENÇO DA MATA,PE,F,"2001",S,L6,APERFEICOAMENTO,APERFEICOAMENTO,N
341669,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,CHA DA TABUA,SAO LOURENÇO DA MATA,PE,M,"2001",S,L2,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,N
336831,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RECIFE,PE,BRA,SÃO JOSÉ,SURUBIM,PE,M,"1997",N,A0,ENSINO MEDIO,ENSINO MEDIO,N
339434,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,RIO DE JANEIRO,RJ,BRA,MARANGUAPE I,PAULISTA,PE,F,"1994",N,A0,,APERFEICOAMENTO,N
340965,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,SAO LOURENCO DA MATA,PE,BRA,MATRIZ DA  LUZ,SAO LOURENCO DA MATA,PE,F,"2002",N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
340698,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,SAO LOURENÇO DA MATA,PE,BRA,NOVA TIUMA,SAO LOURENÇO DA MATA,PE,F,"2000",S,L1,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
339510,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,SAO LOURENÇO DA MATA,PE,BRA,CHA DA TABUA,SAO LOURENÇO DA MATA,PE,F,"2001",S,L2,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
338631,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,SAO PAULO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2002",S,L1,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
339414,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,SAO PAULO,SP,BRA,PARQUE CAPIBARIBE,SAO LOURENÇO DA MATA,PE,F,"1995",N,A0,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,N
339481,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,TIMBAUBA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2001",S,L6,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,N
338711,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,TRACUNHAEM,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2002",S,L5,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,N
338322,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,VICENCIA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2000",S,L1,,ENSINO FUNDAMENTAL,N
336090,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,VICENCIA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,"1994",N,A0,,,N
339564,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,VITORIA DE SANTO ANTAO,PE,BRA,CANDEIAS,JABOATAO DOS GUARARAPES,PE,F,"1994",S,L6,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
338615,2020,1,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,VITORIA DE SANTO ANTAO,PE,BRA,BONANÇA,MORENO,PE,F,"2002",S,L1,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
338197,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,VITORIA DE SANTO ANTAO,PE,BRA,CENTRO,POMBOS,PE,F,"2001",N,A0,APERFEICOAMENTO,ENSINO SUPERIOR,N
338753,2020,2,SISU,REITOR JOAQUIM AMAZONAS,11,PEDAGOGIA,VITORIA DE SANTO ANTAO,PE,BRA,LIDIA QUEIROZ,VITORIA DE SANTO ANTAO,PE,F,"1999",N,A0,,SUPERIOR INCOMPLETO,N
337178,2020,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,AFOGADOS DA INGAZEIRA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"1999",S,L6,APERFEICOAMENTO,APERFEICOAMENTO,N
338882,2020,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,ARAPIRACA,AL,BRA,CAVACO,ARAPIRACA,AL,F,"2002",N,A0,APERFEICOAMENTO,ENSINO MEDIO,N
337067,2020,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,ARAPIRACA,AL,BRA,BRASILIA,ARAPIRACA,AL,M,"2001",S,L6,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
340215,2020,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,BARREIROS,PE,BRA,CENTRO,BARREIROS,PE,M,"2001",S,L2,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,N
336979,2020,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,BELO JARDIM,PE,BRA,PONTILHÃO,BELO JARDIM,PE,M,"2001",S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
337269,2020,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,BOM CONSELHO,PE,BRA,BELA VISTA,VITORIA DE SANTO ANTAO,PE,F,"2002",S,L1,SUPERIOR INCOMPLETO,ENSINO SUPERIOR,N
338748,2020,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,BRASILIA,DF,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"1999",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
337932,2020,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,BRASILIA,DF,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2001",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
336148,2020,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,CAMARAGIBE,PE,BRA,TABATINGA,CAMARAGIBE,PE,F,"2003",S,L1,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,N
340672,2020,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,CARUARU,PE,BRA,BOA VISTA,CARUARU,PE,M,"2000",S,L6,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
341161,2020,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,CARUARU,PE,BRA,TAMARINEIRA,RECIFE,PE,F,"2000",N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,N
341319,2020,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,CORTES,PE,BRA,CENTRO,CAMOCIM DE SAO FELIX,PE,F,"2000",S,L2,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
337418,2020,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,ESCADA,PE,BRA,CENTRO,ESCADA,PE,F,"2002",S,L2,ENSINO SUPERIOR,APERFEICOAMENTO,N
335955,2020,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,FEIRA GRANDE,AL,BRA,SANTA EDWIGES,ARAPIRACA,AL,M,"2001",S,L6,SEGUNDO GRAU INCOMPLETO,APERFEICOAMENTO,N
262283,2020,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,FORTALEZA,CE,BRA,BOA VIAGEM,RECIFE,PE,F,"1995",N,A0,,,N
336008,2020,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,JABOATAO DOS GUARARAPES,PE,BRA,COHAB,RECIFE,PE,F,"1997",N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,N
338709,2020,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,NATAL,RN,BRA,PIEDADE,JABOATAO DOS GUARARAPES,PE,F,"2002",N,A0,SUPERIOR INCOMPLETO,ENSINO SUPERIOR,N
338759,2020,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,NATAL,RN,BRA,JARDIM ATLANTICO,OLINDA,PE,M,"2003",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
338858,2020,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,NATAL,RN,BRA,BOA VIAGEM,RECIFE,PE,F,"2001",N,A0,APERFEICOAMENTO,APERFEICOAMENTO,N
325311,2020,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,NAZARE DA MATA,PE,BRA,SERTÃOZINHO,NAZARE DA MATA,PE,M,"2000",S,L6,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
340055,2020,2,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,OLINDA,PE,BRA,CASA CAIADA,OLINDA,PE,F,"2002",S,L5,APERFEICOAMENTO,APERFEICOAMENTO,N
336969,2020,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,OLINDA,PE,BRA,JAGUARANA,PAULISTA,PE,F,"2002",S,L1,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
337127,2020,1,SISU,REITOR JOAQUIM AMAZONAS,10,PSICOLOGIA,PALMARES,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,"2001",S,L9,SUPERIOR INCOMPLETO,APERFEICOAMENTO,S
